No,Facility_nm,Location_nm,Facility_Type,OffDay,DayOpenTIme,DayEndTime,EndOpenTime,EndEndTime,Cost,Capacity,Size,Internal_Info,Regi_Method,Image,Loc_Address,Loc_New_Address,POC_nm,POC_num,Lat,Lng,UpdateDate,Supplier_code,Supplier_nm,address1,address2,jibun_address,road_address
1430,줄포만갯벌생태공원,농구장,농구장,연중무휴,9:00,22:00,9:00,22:00,Y,30,,우레탄바닥+풀코트1면+화장실+개수대+정자+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
1431,줄포만갯벌생태공원,족구장,족구장,연중무휴,9:00,22:00,9:00,22:00,Y,20,,우레탄바닥+네트완비+화장실+정자+벤치등편의시설,인터넷,,전라북도 부안군 줄포면 생태공원로 38,전라북도 부안군 줄포면 우포리 513,부안군,063-580-3171,35.5829853,126.6741306,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 줄포면 우포리 723,전라북도 부안군 줄포면 생태공원로 38
1432,실내체육관,실내체육관,체육관,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,1996,6536,무대+화장실+샤워장,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-3904,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1433,스포츠파크,공설운동장,축구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,6700,26000,육상트랙+천연잔디축구장+화장실+조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1434,스포츠파크,보조경기장,축구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,Y,100,20000,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1435,스포츠파크,풋살장,풋살경기장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,1260,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1436,스포츠파크,테니스장,테니스장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,50,5000,조명시설+샤워장+화장실,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 933,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1437,스포츠파크,족구장,족구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,2150,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 1154,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1438,스포츠파크,농구장,농구장,추석연휴+설연휴,9:00,22:00,9:00,18:00,N,20,750,조명시설,방문신청,,전라북도 부안군 행안면 체육공원길 31,전라북도 부안군 행안면 진동리 1154,부안군,063-580-4694,35.70046345,126.722097,2021-03-11,4790000,전라북도 부안군,전라북도,부안군,전라북도 부안군 행안면 진동리 933,전라북도 부안군 행안면 체육공원길 32
1439,부주산족구장,부주산족구장,족구장,월요일,9:00,18:00,9:00,18:00,N,200,4340,조명4기,,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1440,부주산테니스장,부주산테니스장,테니스장,월요일,9:00,18:00,9:00,18:00,Y,500,7273,라이트시설 조명 16기,신청서접수,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1441,부주산축구장,부주산축구장,축구장,월요일,9:00,18:00,9:00,18:00,N,1000,9086,축구골대2대,,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1442,유달게이트볼구장,유달게이트볼구장,골프장,연중무휴,9:00,18:00,9:00,18:00,N,100,1092,,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1443,유달검도체육관,유달검도체육관,체육관,연중무휴,9:00,18:00,9:00,18:00,Y,70,293,,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1444,목포실내체육관 테니스장,목포실내체육관 테니스장,테니스장,월요일,9:00,18:00,9:00,18:00,Y,500,2154,라이트시설4주,신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1445,목포실내체육관 파크골프장,목포실내체육관 파크골프장,골프장,월요일,9:00,18:00,9:00,18:00,Y,150,6000,,신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1446,부주산국제파크골프장,부주산국제파크골프장,골프장,월요일,9:00,18:00,9:00,18:00,Y,200,20224,"야외화장실1동,파고라1동",신청서접수,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1447,유달경기장,유달경기장,다목적경기장,연중무휴,6:00,23:00,6:00,23:00,Y,11000,67583,조명타워4기,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.79826172,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 용당로 101
1448,유달시립테니스장목포시,유달시립테니스장목포시,테니스장,연중무휴,9:00,18:00,9:00,18:00,Y,100,2479,라이트시설6주,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1449,유달시립정구장,유달시립정구장,테니스장,연중무휴,9:00,18:00,9:00,18:00,Y,100,2429,라이트시설4주,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1450,목포실내체육관,목포실내체육관,체육관,월요일,6:00,23:00,6:00,23:00,Y,5000,9073,"경기코트,관람석",신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1451,부주산족구장,부주산족구장,족구장,월요일,9:00,18:00,9:00,18:00,N,200,4340,조명4기,,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1452,부주산테니스장,부주산테니스장,테니스장,월요일,9:00,18:00,9:00,18:00,Y,500,7273,라이트시설 조명 16기,신청서접수,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1453,부주산축구장,부주산축구장,축구장,월요일,9:00,18:00,9:00,18:00,N,1000,9086,축구골대2대,,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1454,유달게이트볼구장,유달게이트볼구장,골프장,연중무휴,9:00,18:00,9:00,18:00,N,100,1092,,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1455,유달검도체육관,유달검도체육관,체육관,연중무휴,9:00,18:00,9:00,18:00,Y,70,293,,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1456,목포실내체육관 테니스장,목포실내체육관 테니스장,테니스장,월요일,9:00,18:00,9:00,18:00,Y,500,2154,라이트시설4주,신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1457,목포실내체육관 파크골프장,목포실내체육관 파크골프장,골프장,월요일,9:00,18:00,9:00,18:00,Y,150,6000,,신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1458,부주산국제파크골프장,부주산국제파크골프장,골프장,월요일,9:00,18:00,9:00,18:00,Y,200,20224,"야외화장실1동,파고라1동",신청서접수,,전라남도 목포시 부주로 312,,전라남도 목포시청,061-284-2035,34.812275,126.436712,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 옥암동 815-1,전라남도 목포시 부주로 312
1459,유달경기장,유달경기장,다목적경기장,연중무휴,6:00,23:00,6:00,23:00,Y,11000,67583,조명타워4기,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.79826172,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 용당로 101
1460,유달시립테니스장목포시,유달시립테니스장목포시,테니스장,연중무휴,9:00,18:00,9:00,18:00,Y,100,2479,라이트시설6주,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1461,유달시립정구장,유달시립정구장,테니스장,연중무휴,9:00,18:00,9:00,18:00,Y,100,2429,라이트시설4주,신청서접수,,전라남도 목포시 용당로 101,,전라남도 목포시청,061-270-8372,34.797575,126.399822,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 용당동 1069-60,전라남도 목포시 둥근섬로102번길 14-1
1462,목포실내체육관,목포실내체육관,체육관,월요일,6:00,23:00,6:00,23:00,Y,5000,9073,"경기코트,관람석",신청서접수,,전라남도 목포시 대양로 286,,전라남도 목포시청,061-270-4090,34.82410626,126.407449,2021-01-28,4800000,전라남도 목포시,전라남도,목포시,전라남도 목포시 상동 349-1,전라남도 목포시 대양로 286
1463,저류지야구장,저류지야구장,야구장,연중무휴,6:00,22:00,9:00,18:00,Y,40,,,인터넷,,전라남도 나주시 영산동 750,전라남도 나주시 영산동 750,전라남도 나주시,061-339-4523,34.996028,126.726455,2019-07-01,4830000,전라남도 나주시,전라남도,나주시,전라남도 나주시 영산동 749-24,전라남도 나주시 영나로 2444-25
1464,종합운동장,종합스포츠타운,다목적경기장,연중무휴,6:00,22:00,9:00,18:00,Y,10000,21963,,인터넷,,전라남도 나주시 영산강변로 99,전라남도 나주시 송월동 1078-2,전라남도 나주시,061-339-4523,35.010903,126.718128,2019-07-01,4830000,전라남도 나주시,전라남도,나주시,전라남도 나주시 송월동 1078-2,전라남도 나주시 영산강변로 99
1465,보조축구장,종합스포츠타운,축구장,연중무휴,6:00,22:00,9:00,18:00,Y,400,21963,,인터넷,,전라남도 나주시 영산강변로 99,전라남도 나주시 송월동 1078-2,전라남도 나주시,061-339-4523,35.010903,126.718128,2019-07-01,4830000,전라남도 나주시,전라남도,나주시,전라남도 나주시 송월동 1078-2,전라남도 나주시 영산강변로 99
1466,다목적체육관,종합스포츠타운,체육관,연중무휴,6:00,22:00,9:00,18:00,Y,2000,21963,,인터넷,,전라남도 나주시 영산강변로 99,전라남도 나주시 송월동 1078-2,전라남도 나주시,061-339-4523,35.010903,126.718128,2019-07-01,4830000,전라남도 나주시,전라남도,나주시,전라남도 나주시 송월동 1078-2,전라남도 나주시 영산강변로 99
